date,district,cases,deaths,epiweek
2022-10-03T00:00:00Z,Lilongwe,0,0,40
2022-10-04T00:00:00Z,Lilongwe,0,0,40
2022-10-05T00:00:00Z,Lilongwe,0,0,40
2022-10-06T00:00:00Z,Lilongwe,0,0,40
2022-10-07T00:00:00Z,Lilongwe,0,0,40
2022-10-08T00:00:00Z,Lilongwe,1,0,40
2022-10-09T00:00:00Z,Lilongwe,0,0,40
2022-10-10T00:00:00Z,Lilongwe,0,0,41
2022-10-11T00:00:00Z,Lilongwe,0,0,41
2022-10-12T00:00:00Z,Lilongwe,0,0,41
2022-10-13T00:00:00Z,Lilongwe,5,0,41
2022-10-14T00:00:00Z,Lilongwe,0,0,41
2022-10-15T00:00:00Z,Lilongwe,0,0,41
2022-10-16T00:00:00Z,Lilongwe,0,0,41
2022-10-17T00:00:00Z,Lilongwe,6,0,42
2022-10-18T00:00:00Z,Lilongwe,0,0,42
2022-10-19T00:00:00Z,Lilongwe,2,0,42
2022-10-20T00:00:00Z,Lilongwe,0,0,42
2022-10-21T00:00:00Z,Lilongwe,2,0,42
2022-10-22T00:00:00Z,Lilongwe,0,0,42
2022-10-23T00:00:00Z,Lilongwe,0,0,42
2022-10-24T00:00:00Z,Lilongwe,0,0,43
2022-10-25T00:00:00Z,Lilongwe,8,0,43
2022-10-26T00:00:00Z,Lilongwe,0,0,43
2022-10-27T00:00:00Z,Lilongwe,0,0,43
2022-10-28T00:00:00Z,Lilongwe,0,0,43
2022-10-29T00:00:00Z,Lilongwe,2,0,43
2022-10-30T00:00:00Z,Lilongwe,1,0,43
2022-10-31T00:00:00Z,Lilongwe,0,0,44
2022-11-01T00:00:00Z,Lilongwe,1,0,44
2022-11-02T00:00:00Z,Lilongwe,0,0,44
2022-11-03T00:00:00Z,Lilongwe,0,0,44
2022-11-04T00:00:00Z,Lilongwe,0,4,44
2022-11-05T00:00:00Z,Lilongwe,0,1,44
2022-11-06T00:00:00Z,Lilongwe,8,0,44
2022-11-07T00:00:00Z,Lilongwe,3,0,45
2022-11-08T00:00:00Z,Lilongwe,3,0,45
2022-11-09T00:00:00Z,Lilongwe,0,0,45
2022-11-10T00:00:00Z,Lilongwe,2,1,45
2022-11-11T00:00:00Z,Lilongwe,3,0,45
2022-11-12T00:00:00Z,Lilongwe,6,0,45
2022-11-13T00:00:00Z,Lilongwe,0,0,45
2022-11-14T00:00:00Z,Lilongwe,8,1,46
2022-11-15T00:00:00Z,Lilongwe,2,0,46
2022-11-16T00:00:00Z,Lilongwe,2,1,46
2022-11-17T00:00:00Z,Lilongwe,13,0,46
2022-11-18T00:00:00Z,Lilongwe,0,0,46
2022-11-19T00:00:00Z,Lilongwe,0,1,46
2022-11-20T00:00:00Z,Lilongwe,0,1,46
2022-11-21T00:00:00Z,Lilongwe,21,7,47
2022-11-22T00:00:00Z,Lilongwe,10,3,47
2022-11-23T00:00:00Z,Lilongwe,0,0,47
2022-11-24T00:00:00Z,Lilongwe,20,0,47
2022-11-25T00:00:00Z,Lilongwe,12,3,47
2022-11-26T00:00:00Z,Lilongwe,6,1,47
2022-11-27T00:00:00Z,Lilongwe,6,1,47
2022-11-28T00:00:00Z,Lilongwe,10,0,48
2022-11-29T00:00:00Z,Lilongwe,4,0,48
2022-11-30T00:00:00Z,Lilongwe,15,0,48
2022-12-01T00:00:00Z,Lilongwe,8,0,48
2022-12-02T00:00:00Z,Lilongwe,7,0,48
2022-12-03T00:00:00Z,Lilongwe,0,0,48
2022-12-04T00:00:00Z,Lilongwe,5,1,48
2022-12-05T00:00:00Z,Lilongwe,0,0,49
2022-12-06T00:00:00Z,Lilongwe,32,1,49
2022-12-07T00:00:00Z,Lilongwe,11,0,49
2022-12-08T00:00:00Z,Lilongwe,18,1,49
2022-12-09T00:00:00Z,Lilongwe,9,3,49
2022-12-10T00:00:00Z,Lilongwe,0,0,49
2022-12-11T00:00:00Z,Lilongwe,0,0,49
2022-12-12T00:00:00Z,Lilongwe,49,5,50
2022-12-13T00:00:00Z,Lilongwe,33,4,50
2022-12-14T00:00:00Z,Lilongwe,22,1,50
2022-12-15T00:00:00Z,Lilongwe,26,1,50
2022-12-16T00:00:00Z,Lilongwe,21,0,50
2022-12-17T00:00:00Z,Lilongwe,6,4,50
2022-12-18T00:00:00Z,Lilongwe,26,2,50
2022-12-19T00:00:00Z,Lilongwe,24,2,51
2022-12-20T00:00:00Z,Lilongwe,19,2,51
2022-12-21T00:00:00Z,Lilongwe,33,3,51
2022-12-22T00:00:00Z,Lilongwe,32,2,51
2022-12-23T00:00:00Z,Lilongwe,17,1,51
2022-12-24T00:00:00Z,Lilongwe,59,6,51
2022-12-25T00:00:00Z,Lilongwe,40,6,51
2022-12-26T00:00:00Z,Lilongwe,69,6,52
2022-12-27T00:00:00Z,Lilongwe,90,1,52
2022-12-28T00:00:00Z,Lilongwe,54,3,52
2022-12-29T00:00:00Z,Lilongwe,56,5,52
2022-12-30T00:00:00Z,Lilongwe,43,6,52
2022-09-13T00:00:00Z,Likoma,3,1,37
2022-09-14T00:00:00Z,Likoma,2,0,37
2022-09-16T00:00:00Z,Likoma,4,0,37
2022-09-17T00:00:00Z,Likoma,1,0,37
2022-09-18T00:00:00Z,Likoma,2,0,37
2022-09-19T00:00:00Z,Likoma,2,1,38
2022-09-20T00:00:00Z,Likoma,4,0,38
2022-09-21T00:00:00Z,Likoma,2,0,38
2022-09-22T00:00:00Z,Likoma,5,0,38
2022-09-23T00:00:00Z,Likoma,3,0,38
2022-09-24T00:00:00Z,Likoma,2,0,38
2022-09-25T00:00:00Z,Likoma,1,0,38
2022-09-26T00:00:00Z,Likoma,3,0,39
2022-09-27T00:00:00Z,Likoma,2,0,39
2022-09-28T00:00:00Z,Likoma,3,0,39
2022-09-29T00:00:00Z,Likoma,0,0,39
2022-09-30T00:00:00Z,Likoma,0,0,39
2022-10-01T00:00:00Z,Likoma,0,0,39
2022-10-02T00:00:00Z,Likoma,0,0,39
2022-10-03T00:00:00Z,Likoma,0,0,40
2022-10-04T00:00:00Z,Likoma,5,0,40
2022-10-05T00:00:00Z,Likoma,9,0,40
2022-10-06T00:00:00Z,Likoma,1,0,40
2022-10-07T00:00:00Z,Likoma,1,0,40
2022-10-08T00:00:00Z,Likoma,5,0,40
2022-10-09T00:00:00Z,Likoma,0,0,40
2022-10-10T00:00:00Z,Likoma,4,0,41
2022-10-11T00:00:00Z,Likoma,0,0,41
2022-10-12T00:00:00Z,Likoma,3,0,41
2022-10-13T00:00:00Z,Likoma,0,0,41
2022-10-14T00:00:00Z,Likoma,0,0,41
2022-10-15T00:00:00Z,Likoma,0,0,41
2022-10-16T00:00:00Z,Likoma,0,0,41
2022-10-17T00:00:00Z,Likoma,2,0,42
2022-10-18T00:00:00Z,Likoma,0,0,42
2022-10-19T00:00:00Z,Likoma,6,0,42
2022-10-20T00:00:00Z,Likoma,0,0,42
2022-10-21T00:00:00Z,Likoma,0,0,42
2022-10-22T00:00:00Z,Likoma,0,0,42
2022-10-23T00:00:00Z,Likoma,0,0,42
2022-10-24T00:00:00Z,Likoma,0,0,43
2022-10-25T00:00:00Z,Likoma,0,0,43
2022-10-26T00:00:00Z,Likoma,0,0,43
2022-10-27T00:00:00Z,Likoma,15,0,43
2022-10-28T00:00:00Z,Likoma,5,0,43
2022-10-29T00:00:00Z,Likoma,0,0,43
2022-10-30T00:00:00Z,Likoma,0,0,43
2022-10-31T00:00:00Z,Likoma,0,0,44
2022-11-01T00:00:00Z,Likoma,0,0,44
2022-11-02T00:00:00Z,Likoma,0,0,44
2022-11-03T00:00:00Z,Likoma,22,0,44
2022-11-04T00:00:00Z,Likoma,2,0,44
2022-11-05T00:00:00Z,Likoma,1,0,44
2022-11-06T00:00:00Z,Likoma,0,0,44
2022-11-07T00:00:00Z,Likoma,1,0,45
2022-11-08T00:00:00Z,Likoma,7,0,45
2022-11-09T00:00:00Z,Likoma,0,0,45
2022-11-10T00:00:00Z,Likoma,0,0,45
2022-11-11T00:00:00Z,Likoma,0,0,45
2022-11-12T00:00:00Z,Likoma,0,0,45
2022-11-13T00:00:00Z,Likoma,0,0,45
2022-11-14T00:00:00Z,Likoma,0,0,46
2022-11-15T00:00:00Z,Likoma,3,0,46
2022-11-16T00:00:00Z,Likoma,0,0,46
2022-11-17T00:00:00Z,Likoma,0,0,46
2022-11-18T00:00:00Z,Likoma,0,0,46
2022-11-19T00:00:00Z,Likoma,0,0,46
2022-11-20T00:00:00Z,Likoma,2,0,46
2022-11-21T00:00:00Z,Likoma,0,0,47
2022-11-22T00:00:00Z,Likoma,0,0,47
2022-11-23T00:00:00Z,Likoma,0,0,47
2022-11-24T00:00:00Z,Likoma,1,0,47
2022-11-25T00:00:00Z,Likoma,0,0,47
2022-11-26T00:00:00Z,Likoma,0,0,47
2022-11-27T00:00:00Z,Likoma,0,0,47
2022-11-28T00:00:00Z,Likoma,0,0,48
2022-11-29T00:00:00Z,Likoma,0,0,48
2022-11-30T00:00:00Z,Likoma,0,0,48
2022-12-01T00:00:00Z,Likoma,0,0,48
2022-12-02T00:00:00Z,Likoma,0,0,48
2022-12-03T00:00:00Z,Likoma,0,0,48
2022-12-04T00:00:00Z,Likoma,0,0,48
2022-12-05T00:00:00Z,Likoma,0,0,49
2022-12-06T00:00:00Z,Likoma,0,0,49
2022-12-07T00:00:00Z,Likoma,0,0,49
2022-12-08T00:00:00Z,Likoma,0,0,49
2022-12-09T00:00:00Z,Likoma,0,0,49
2022-12-10T00:00:00Z,Likoma,0,0,49
2022-12-11T00:00:00Z,Likoma,0,0,49
2022-12-12T00:00:00Z,Likoma,0,0,50
2022-12-13T00:00:00Z,Likoma,0,0,50
2022-12-14T00:00:00Z,Likoma,0,0,50
2022-12-15T00:00:00Z,Likoma,0,0,50
2022-12-16T00:00:00Z,Likoma,0,0,50
2022-12-17T00:00:00Z,Likoma,0,0,50
2022-12-18T00:00:00Z,Likoma,0,0,50
2022-12-19T00:00:00Z,Likoma,0,0,51
2022-12-20T00:00:00Z,Likoma,0,0,51
2022-12-21T00:00:00Z,Likoma,0,0,51
2022-12-22T00:00:00Z,Likoma,0,0,51
2022-12-23T00:00:00Z,Likoma,0,0,51
2022-12-24T00:00:00Z,Likoma,0,0,51
2022-12-25T00:00:00Z,Likoma,0,0,51
2022-12-26T00:00:00Z,Likoma,0,0,52
2022-12-27T00:00:00Z,Likoma,0,0,52
2022-12-28T00:00:00Z,Likoma,0,0,52
2022-12-29T00:00:00Z,Likoma,1,0,52
2022-12-30T00:00:00Z,Likoma,2,0,52
2022-09-05T00:00:00Z,Mzimba South,3,0,36
2022-09-06T00:00:00Z,Mzimba South,1,0,36
2022-09-07T00:00:00Z,Mzimba South,0,0,36
2022-09-08T00:00:00Z,Mzimba South,0,0,36
2022-09-09T00:00:00Z,Mzimba South,0,0,36
2022-09-10T00:00:00Z,Mzimba South,0,0,36
2022-09-11T00:00:00Z,Mzimba South,0,0,36
2022-09-12T00:00:00Z,Mzimba South,0,0,37
2022-09-13T00:00:00Z,Mzimba South,0,0,37
2022-09-14T00:00:00Z,Mzimba South,0,0,37
2022-09-15T00:00:00Z,Mzimba South,0,0,37
2022-09-15T00:00:00Z,Mzimba South,0,0,37
2022-09-16T00:00:00Z,Mzimba South,0,0,37
2022-09-17T00:00:00Z,Mzimba South,0,0,37
2022-09-18T00:00:00Z,Mzimba South,2,1,37
2022-09-19T00:00:00Z,Mzimba South,1,0,38
2022-09-20T00:00:00Z,Mzimba South,0,0,38
2022-09-21T00:00:00Z,Mzimba South,0,0,38
2022-09-22T00:00:00Z,Mzimba South,0,0,38
2022-09-23T00:00:00Z,Mzimba South,0,0,38
2022-09-24T00:00:00Z,Mzimba South,0,0,38
2022-09-25T00:00:00Z,Mzimba South,0,0,38
2022-09-26T00:00:00Z,Mzimba South,0,0,39
2022-09-27T00:00:00Z,Mzimba South,0,0,39
2022-09-28T00:00:00Z,Mzimba South,0,0,39
2022-09-29T00:00:00Z,Mzimba South,0,0,39
2022-09-30T00:00:00Z,Mzimba South,0,0,39
2022-10-01T00:00:00Z,Mzimba South,0,0,39
2022-10-02T00:00:00Z,Mzimba South,0,0,39
2022-10-03T00:00:00Z,Mzimba South,0,0,40
2022-10-04T00:00:00Z,Mzimba South,0,0,40
2022-10-05T00:00:00Z,Mzimba South,0,0,40
2022-10-06T00:00:00Z,Mzimba South,0,0,40
2022-10-07T00:00:00Z,Mzimba South,0,0,40
2022-10-08T00:00:00Z,Mzimba South,0,0,40
2022-10-09T00:00:00Z,Mzimba South,0,0,40
2022-10-10T00:00:00Z,Mzimba South,0,0,41
2022-10-11T00:00:00Z,Mzimba South,0,0,41
2022-10-12T00:00:00Z,Mzimba South,0,0,41
2022-10-13T00:00:00Z,Mzimba South,0,0,41
2022-10-14T00:00:00Z,Mzimba South,0,0,41
2022-10-15T00:00:00Z,Mzimba South,0,0,41
2022-10-16T00:00:00Z,Mzimba South,0,0,41
2022-10-17T00:00:00Z,Mzimba South,0,0,42
2022-10-18T00:00:00Z,Mzimba South,0,0,42
2022-10-19T00:00:00Z,Mzimba South,0,0,42
2022-10-20T00:00:00Z,Mzimba South,0,0,42
2022-10-21T00:00:00Z,Mzimba South,0,0,42
2022-10-22T00:00:00Z,Mzimba South,0,0,42
2022-10-23T00:00:00Z,Mzimba South,0,0,42
2022-10-24T00:00:00Z,Mzimba South,0,0,43
2022-10-25T00:00:00Z,Mzimba South,0,0,43
2022-10-26T00:00:00Z,Mzimba South,0,0,43
2022-10-27T00:00:00Z,Mzimba South,0,0,43
2022-10-28T00:00:00Z,Mzimba South,0,0,43
2022-10-29T00:00:00Z,Mzimba South,0,0,43
2022-10-30T00:00:00Z,Mzimba South,0,0,43
2022-10-31T00:00:00Z,Mzimba South,0,0,44
2022-11-01T00:00:00Z,Mzimba South,0,0,44
2022-11-02T00:00:00Z,Mzimba South,0,0,44
2022-11-03T00:00:00Z,Mzimba South,0,0,44
2022-11-04T00:00:00Z,Mzimba South,0,0,44
2022-11-05T00:00:00Z,Mzimba South,0,0,44
2022-11-06T00:00:00Z,Mzimba South,0,0,44
2022-11-07T00:00:00Z,Mzimba South,0,0,45
2022-11-08T00:00:00Z,Mzimba South,0,0,45
2022-11-09T00:00:00Z,Mzimba South,0,0,45
2022-11-10T00:00:00Z,Mzimba South,0,0,45
2022-11-11T00:00:00Z,Mzimba South,0,0,45
2022-11-12T00:00:00Z,Mzimba South,0,0,45
2022-11-13T00:00:00Z,Mzimba South,0,0,45
2022-11-14T00:00:00Z,Mzimba South,0,0,46
2022-11-15T00:00:00Z,Mzimba South,0,0,46
2022-11-16T00:00:00Z,Mzimba South,0,0,46
2022-11-17T00:00:00Z,Mzimba South,0,0,46
2022-11-18T00:00:00Z,Mzimba South,0,0,46
2022-11-19T00:00:00Z,Mzimba South,0,0,46
2022-11-20T00:00:00Z,Mzimba South,0,0,46
2022-11-21T00:00:00Z,Mzimba South,0,0,47
2022-11-22T00:00:00Z,Mzimba South,0,0,47
2022-11-23T00:00:00Z,Mzimba South,0,0,47
2022-11-24T00:00:00Z,Mzimba South,0,0,47
2022-11-25T00:00:00Z,Mzimba South,0,0,47
2022-11-26T00:00:00Z,Mzimba South,0,0,47
2022-11-27T00:00:00Z,Mzimba South,0,0,47
2022-11-28T00:00:00Z,Mzimba South,0,0,48
2022-11-29T00:00:00Z,Mzimba South,0,0,48
2022-11-30T00:00:00Z,Mzimba South,0,0,48
2022-12-01T00:00:00Z,Mzimba South,0,0,48
2022-12-02T00:00:00Z,Mzimba South,0,0,48
2022-12-03T00:00:00Z,Mzimba South,0,0,48
2022-12-04T00:00:00Z,Mzimba South,0,0,48
2022-12-05T00:00:00Z,Mzimba South,0,0,49
2022-12-06T00:00:00Z,Mzimba South,0,0,49
2022-12-07T00:00:00Z,Mzimba South,0,0,49
2022-12-08T00:00:00Z,Mzimba South,0,0,49
2022-12-09T00:00:00Z,Mzimba South,0,0,49
2022-12-10T00:00:00Z,Mzimba South,0,0,49
2022-12-11T00:00:00Z,Mzimba South,0,0,49
2022-12-12T00:00:00Z,Mzimba South,0,0,50
2022-12-13T00:00:00Z,Mzimba South,0,0,50
2022-12-14T00:00:00Z,Mzimba South,0,0,50
2022-12-15T00:00:00Z,Mzimba South,0,0,50
2022-12-16T00:00:00Z,Mzimba South,0,0,50
2022-12-17T00:00:00Z,Mzimba South,0,0,50
2022-12-18T00:00:00Z,Mzimba South,0,0,50
2022-12-19T00:00:00Z,Mzimba South,0,0,51
2022-12-20T00:00:00Z,Mzimba South,0,0,51
2022-12-21T00:00:00Z,Mzimba South,0,0,51
2022-12-22T00:00:00Z,Mzimba South,0,0,51
2022-12-23T00:00:00Z,Mzimba South,0,0,51
2022-12-24T00:00:00Z,Mzimba South,0,0,51
2022-12-25T00:00:00Z,Mzimba South,0,0,51
2022-12-26T00:00:00Z,Mzimba South,0,0,52
2022-12-27T00:00:00Z,Mzimba South,0,0,52
2022-12-28T00:00:00Z,Mzimba South,0,0,52
2022-12-29T00:00:00Z,Mzimba South,0,0,52
2022-12-30T00:00:00Z,Mzimba South,0,0,52
2022-08-27T00:00:00Z,Zomba,1,0,34
2022-08-28T00:00:00Z,Zomba,0,0,34
2022-08-29T00:00:00Z,Zomba,0,0,35
2022-08-30T00:00:00Z,Zomba,0,0,35
2022-08-31T00:00:00Z,Zomba,0,0,35
2022-09-01T00:00:00Z,Zomba,0,0,35
2022-09-02T00:00:00Z,Zomba,0,0,35
2022-09-03T00:00:00Z,Zomba,0,0,35
2022-09-04T00:00:00Z,Zomba,0,0,35
2022-09-05T00:00:00Z,Zomba,0,0,36
2022-09-06T00:00:00Z,Zomba,0,0,36
2022-09-07T00:00:00Z,Zomba,0,0,36
2022-09-08T00:00:00Z,Zomba,0,0,36
2022-09-09T00:00:00Z,Zomba,0,0,36
2022-09-10T00:00:00Z,Zomba,0,0,36
2022-09-11T00:00:00Z,Zomba,0,0,36
2022-09-12T00:00:00Z,Zomba,0,0,37
2022-09-13T00:00:00Z,Zomba,0,0,37
2022-09-14T00:00:00Z,Zomba,1,0,37
2022-09-15T00:00:00Z,Zomba,0,0,37
2022-09-16T00:00:00Z,Zomba,0,0,37
2022-09-17T00:00:00Z,Zomba,0,0,37
2022-09-18T00:00:00Z,Zomba,0,0,37
2022-09-19T00:00:00Z,Zomba,0,0,38
2022-09-20T00:00:00Z,Zomba,0,0,38
2022-09-21T00:00:00Z,Zomba,0,0,38
2022-09-22T00:00:00Z,Zomba,0,0,38
2022-09-23T00:00:00Z,Zomba,0,0,38
2022-09-24T00:00:00Z,Zomba,0,0,38
2022-09-25T00:00:00Z,Zomba,0,0,38
2022-09-26T00:00:00Z,Zomba,0,0,39
2022-09-27T00:00:00Z,Zomba,0,0,39
2022-09-28T00:00:00Z,Zomba,0,0,39
2022-09-29T00:00:00Z,Zomba,1,0,39
2022-09-30T00:00:00Z,Zomba,0,0,39
2022-10-01T00:00:00Z,Zomba,0,0,39
2022-10-02T00:00:00Z,Zomba,0,0,39
2022-10-03T00:00:00Z,Zomba,0,0,40
2022-10-04T00:00:00Z,Zomba,0,0,40
2022-10-05T00:00:00Z,Zomba,0,0,40
2022-10-06T00:00:00Z,Zomba,1,0,40
2022-10-07T00:00:00Z,Zomba,0,0,40
2022-10-08T00:00:00Z,Zomba,0,0,40
2022-10-09T00:00:00Z,Zomba,0,0,40
2022-10-10T00:00:00Z,Zomba,0,0,41
2022-10-11T00:00:00Z,Zomba,0,0,41
2022-10-12T00:00:00Z,Zomba,0,0,41
2022-10-13T00:00:00Z,Zomba,0,0,41
2022-10-14T00:00:00Z,Zomba,0,0,41
2022-10-15T00:00:00Z,Zomba,0,0,41
2022-10-16T00:00:00Z,Zomba,0,0,41
2022-10-17T00:00:00Z,Zomba,0,0,42
2022-10-18T00:00:00Z,Zomba,0,0,42
2022-10-19T00:00:00Z,Zomba,0,0,42
2022-10-20T00:00:00Z,Zomba,0,0,42
2022-10-21T00:00:00Z,Zomba,0,0,42
2022-10-22T00:00:00Z,Zomba,0,0,42
2022-10-23T00:00:00Z,Zomba,0,0,42
2022-10-24T00:00:00Z,Zomba,0,0,43
2022-10-25T00:00:00Z,Zomba,0,0,43
2022-10-26T00:00:00Z,Zomba,0,0,43
2022-10-27T00:00:00Z,Zomba,0,0,43
2022-10-28T00:00:00Z,Zomba,0,0,43
2022-10-29T00:00:00Z,Zomba,0,0,43
2022-10-30T00:00:00Z,Zomba,0,0,43
2022-10-31T00:00:00Z,Zomba,0,0,44
2022-11-01T00:00:00Z,Zomba,0,0,44
2022-11-02T00:00:00Z,Zomba,0,0,44
2022-11-03T00:00:00Z,Zomba,0,0,44
2022-11-04T00:00:00Z,Zomba,2,0,44
2022-11-05T00:00:00Z,Zomba,0,0,44
2022-11-06T00:00:00Z,Zomba,0,0,44
2022-11-07T00:00:00Z,Zomba,0,0,45
2022-11-08T00:00:00Z,Zomba,0,0,45
2022-11-09T00:00:00Z,Zomba,3,0,45
2022-11-10T00:00:00Z,Zomba,0,0,45
2022-11-11T00:00:00Z,Zomba,1,0,45
2022-11-12T00:00:00Z,Zomba,0,0,45
2022-11-13T00:00:00Z,Zomba,0,0,45
2022-11-14T00:00:00Z,Zomba,0,0,46
2022-11-15T00:00:00Z,Zomba,0,0,46
2022-11-16T00:00:00Z,Zomba,0,0,46
2022-11-17T00:00:00Z,Zomba,1,0,46
2022-11-18T00:00:00Z,Zomba,0,0,46
2022-11-19T00:00:00Z,Zomba,0,0,46
2022-11-20T00:00:00Z,Zomba,0,0,46
2022-11-21T00:00:00Z,Zomba,0,0,47
2022-11-22T00:00:00Z,Zomba,0,0,47
2022-11-23T00:00:00Z,Zomba,0,0,47
2022-11-24T00:00:00Z,Zomba,0,0,47
2022-11-25T00:00:00Z,Zomba,0,0,47
2022-11-26T00:00:00Z,Zomba,0,0,47
2022-11-27T00:00:00Z,Zomba,0,0,47
2022-11-28T00:00:00Z,Zomba,0,0,48
2022-11-29T00:00:00Z,Zomba,0,0,48
2022-11-30T00:00:00Z,Zomba,0,0,48
2022-12-01T00:00:00Z,Zomba,0,0,48
2022-12-02T00:00:00Z,Zomba,0,0,48
2022-12-03T00:00:00Z,Zomba,0,0,48
2022-12-04T00:00:00Z,Zomba,0,0,48
2022-12-05T00:00:00Z,Zomba,0,0,49
2022-12-06T00:00:00Z,Zomba,0,0,49
2022-12-07T00:00:00Z,Zomba,0,0,49
2022-12-08T00:00:00Z,Zomba,0,0,49
2022-12-09T00:00:00Z,Zomba,0,0,49
2022-12-10T00:00:00Z,Zomba,0,0,49
2022-12-11T00:00:00Z,Zomba,0,0,49
2022-12-12T00:00:00Z,Zomba,0,0,50
2022-12-13T00:00:00Z,Zomba,0,0,50
2022-12-14T00:00:00Z,Zomba,0,0,50
2022-12-15T00:00:00Z,Zomba,0,0,50
2022-12-16T00:00:00Z,Zomba,1,0,50
2022-12-17T00:00:00Z,Zomba,0,0,50
2022-12-18T00:00:00Z,Zomba,0,0,50
2022-12-19T00:00:00Z,Zomba,0,0,51
2022-12-20T00:00:00Z,Zomba,0,0,51
2022-12-21T00:00:00Z,Zomba,0,0,51
2022-12-22T00:00:00Z,Zomba,0,0,51
2022-12-23T00:00:00Z,Zomba,2,0,51
2022-12-24T00:00:00Z,Zomba,1,0,51
2022-12-25T00:00:00Z,Zomba,0,0,51
2022-12-26T00:00:00Z,Zomba,0,0,52
2022-12-27T00:00:00Z,Zomba,2,2,52
2022-12-28T00:00:00Z,Zomba,0,0,52
2022-12-29T00:00:00Z,Zomba,5,1,52
2022-12-30T00:00:00Z,Zomba,11,1,52
2022-10-12T00:00:00Z,Salima,35,0,41
2022-10-13T00:00:00Z,Salima,8,0,41
2022-10-14T00:00:00Z,Salima,11,0,41
2022-10-15T00:00:00Z,Salima,30,0,41
2022-10-16T00:00:00Z,Salima,7,0,41
2022-10-17T00:00:00Z,Salima,28,0,42
2022-10-18T00:00:00Z,Salima,8,0,42
2022-10-19T00:00:00Z,Salima,8,2,42
2022-10-20T00:00:00Z,Salima,21,0,42
2022-10-21T00:00:00Z,Salima,31,0,42
2022-10-22T00:00:00Z,Salima,4,0,42
2022-10-23T00:00:00Z,Salima,21,0,42
2022-10-24T00:00:00Z,Salima,18,0,43
2022-10-25T00:00:00Z,Salima,10,0,43
2022-10-26T00:00:00Z,Salima,17,0,43
2022-10-27T00:00:00Z,Salima,16,0,43
2022-10-28T00:00:00Z,Salima,19,0,43
2022-10-29T00:00:00Z,Salima,24,1,43
2022-10-30T00:00:00Z,Salima,22,0,43
2022-10-31T00:00:00Z,Salima,34,0,44
2022-11-01T00:00:00Z,Salima,27,0,44
2022-11-02T00:00:00Z,Salima,41,0,44
2022-11-03T00:00:00Z,Salima,35,0,44
2022-11-04T00:00:00Z,Salima,35,3,44
2022-11-05T00:00:00Z,Salima,15,1,44
2022-11-06T00:00:00Z,Salima,40,3,44
2022-11-07T00:00:00Z,Salima,53,3,45
2022-11-08T00:00:00Z,Salima,21,0,45
2022-11-09T00:00:00Z,Salima,23,2,45
2022-11-10T00:00:00Z,Salima,26,2,45
2022-11-11T00:00:00Z,Salima,41,1,45
2022-11-12T00:00:00Z,Salima,22,3,45
2022-11-13T00:00:00Z,Salima,21,2,45
2022-11-14T00:00:00Z,Salima,27,1,46
2022-11-15T00:00:00Z,Salima,10,1,46
2022-11-16T00:00:00Z,Salima,31,0,46
2022-11-17T00:00:00Z,Salima,22,1,46
2022-11-18T00:00:00Z,Salima,20,0,46
2022-11-19T00:00:00Z,Salima,32,2,46
2022-11-20T00:00:00Z,Salima,10,4,46
2022-11-21T00:00:00Z,Salima,35,2,47
2022-11-22T00:00:00Z,Salima,37,2,47
2022-11-23T00:00:00Z,Salima,22,0,47
2022-11-24T00:00:00Z,Salima,26,0,47
2022-11-25T00:00:00Z,Salima,16,0,47
2022-11-26T00:00:00Z,Salima,15,0,47
2022-11-27T00:00:00Z,Salima,15,0,47
2022-11-28T00:00:00Z,Salima,26,0,48
2022-11-29T00:00:00Z,Salima,21,0,48
2022-11-30T00:00:00Z,Salima,17,0,48
2022-12-01T00:00:00Z,Salima,29,1,48
2022-12-02T00:00:00Z,Salima,30,0,48
2022-12-03T00:00:00Z,Salima,17,0,48
2022-12-04T00:00:00Z,Salima,18,0,48
2022-12-05T00:00:00Z,Salima,15,0,49
2022-12-06T00:00:00Z,Salima,28,0,49
2022-12-07T00:00:00Z,Salima,17,0,49
2022-12-08T00:00:00Z,Salima,17,0,49
2022-12-09T00:00:00Z,Salima,24,0,49
2022-12-10T00:00:00Z,Salima,21,1,49
2022-12-11T00:00:00Z,Salima,15,0,49
2022-12-12T00:00:00Z,Salima,17,0,50
2022-12-13T00:00:00Z,Salima,6,1,50
2022-12-14T00:00:00Z,Salima,23,2,50
2022-12-15T00:00:00Z,Salima,14,0,50
2022-12-16T00:00:00Z,Salima,19,0,50
2022-12-17T00:00:00Z,Salima,8,0,50
2022-12-18T00:00:00Z,Salima,19,0,50
2022-12-19T00:00:00Z,Salima,13,0,51
2022-12-20T00:00:00Z,Salima,16,0,51
2022-12-21T00:00:00Z,Salima,15,1,51
2022-12-22T00:00:00Z,Salima,10,0,51
2022-12-23T00:00:00Z,Salima,14,0,51
2022-12-24T00:00:00Z,Salima,0,0,51
2022-12-25T00:00:00Z,Salima,40,0,51
2022-12-26T00:00:00Z,Salima,19,0,52
2022-12-27T00:00:00Z,Salima,26,2,52
2022-12-28T00:00:00Z,Salima,39,0,52
2022-12-29T00:00:00Z,Salima,30,0,52
2022-12-30T00:00:00Z,Salima,26,2,52
2022-10-20T00:00:00Z,Thyolo,1,0,42
2022-10-21T00:00:00Z,Thyolo,1,1,42
2022-10-22T00:00:00Z,Thyolo,3,0,42
